Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2000,776,Counts,group A Streptococcus,emm types,Number of isolates,
2001,934,Counts,group A Streptococcus,emm types,Number of isolates,
2002,854,Counts,group A Streptococcus,emm types,Number of isolates,
2003,1042,Counts,group A Streptococcus,emm types,Number of isolates,
2004,777,Counts,group A Streptococcus,emm types,Number of isolates,
2005,814,Counts,group A Streptococcus,emm types,Number of isolates,
2006,918,Counts,group A Streptococcus,emm types,Number of isolates,
2007,903,Counts,group A Streptococcus,emm types,Number of isolates,
2008,906,Counts,group A Streptococcus,emm types,Number of isolates,
2009,887,Counts,group A Streptococcus,emm types,Number of isolates,
2010,966,Counts,group A Streptococcus,emm types,Number of isolates,
2011,1109,Counts,group A Streptococcus,emm types,Number of isolates,
2012,850,Counts,group A Streptococcus,emm types,Number of isolates,
2013,948,Counts,group A Streptococcus,emm types,Number of isolates,
2014,1263,Counts,group A Streptococcus,emm types,Number of isolates,
2015,1403,Counts,group A Streptococcus,emm types,Number of isolates,
2016,1748,Counts,group A Streptococcus,emm types,Number of isolates,
2017,2206,Counts,group A Streptococcus,emm types,Number of isolates,
2018,2289,Counts,group A Streptococcus,emm types,Number of isolates,
2019,2328,Counts,group A Streptococcus,emm types,Number of isolates,
2020,1813,Counts,group A Streptococcus,emm types,Number of isolates,
2021,1823,Counts,group A Streptococcus,emm types,Number of isolates,
2022,2457,Counts,group A Streptococcus,emm types,Number of isolates,
1997,39.77,Percent,group A Streptococcus,Emm Types,Other,
1997,22.5,Percent,group A Streptococcus,Emm Types,emm 1,
1997,4.09,Percent,group A Streptococcus,Emm Types,emm 11,
1997,11.14,Percent,group A Streptococcus,Emm Types,emm 12,
1997,7.5,Percent,group A Streptococcus,Emm Types,emm 28,
1997,1.59,Percent,group A Streptococcus,Emm Types,emm 43,
1997,1.82,Percent,group A Streptococcus,Emm Types,emm 59,
1997,2.95,Percent,group A Streptococcus,Emm Types,emm 77,
1997,2.05,Percent,group A Streptococcus,Emm Types,emm 82,
1997,1.14,Percent,group A Streptococcus,Emm Types,emm 83,
1997,3.41,Percent,group A Streptococcus,Emm Types,emm 89,
1997,2.05,Percent,group A Streptococcus,Emm Types,emm 92,
1998,42.45,Percent,group A Streptococcus,Emm Types,Other,
1998,19.62,Percent,group A Streptococcus,Emm Types,emm 1,
1998,3.77,Percent,group A Streptococcus,Emm Types,emm 11,
1998,7.17,Percent,group A Streptococcus,Emm Types,emm 12,
1998,9.81,Percent,group A Streptococcus,Emm Types,emm 28,
1998,3.21,Percent,group A Streptococcus,Emm Types,emm 43,
1998,0.38,Percent,group A Streptococcus,Emm Types,emm 49,
1998,0.75,Percent,group A Streptococcus,Emm Types,emm 59,
1998,3.4,Percent,group A Streptococcus,Emm Types,emm 77,
1998,2.45,Percent,group A Streptococcus,Emm Types,emm 82,
1998,0.38,Percent,group A Streptococcus,Emm Types,emm 83,
1998,4.34,Percent,group A Streptococcus,Emm Types,emm 89,
1998,2.26,Percent,group A Streptococcus,Emm Types,emm 92,
1999,48.73,Percent,group A Streptococcus,Emm Types,Other,
1999,16.94,Percent,group A Streptococcus,Emm Types,emm 1,
1999,4.05,Percent,group A Streptococcus,Emm Types,emm 11,
1999,4.2,Percent,group A Streptococcus,Emm Types,emm 12,
1999,9,Percent,group A Streptococcus,Emm Types,emm 28,
1999,3.6,Percent,group A Streptococcus,Emm Types,emm 43,
1999,0.15,Percent,group A Streptococcus,Emm Types,emm 49,
1999,0.45,Percent,group A Streptococcus,Emm Types,emm 59,
1999,3.75,Percent,group A Streptococcus,Emm Types,emm 77,
1999,0.3,Percent,group A Streptococcus,Emm Types,emm 81,
1999,2.85,Percent,group A Streptococcus,Emm Types,emm 82,
1999,1.2,Percent,group A Streptococcus,Emm Types,emm 83,
1999,3.75,Percent,group A Streptococcus,Emm Types,emm 89,
1999,1.05,Percent,group A Streptococcus,Emm Types,emm 92,
2000,43.43,Percent,group A Streptococcus,Emm Types,Other,
2000,19.46,Percent,group A Streptococcus,Emm Types,emm 1,
2000,3.22,Percent,group A Streptococcus,Emm Types,emm 11,
2000,7.35,Percent,group A Streptococcus,Emm Types,emm 12,
2000,7.22,Percent,group A Streptococcus,Emm Types,emm 28,
2000,0.77,Percent,group A Streptococcus,Emm Types,emm 43,
2000,0.9,Percent,group A Streptococcus,Emm Types,emm 49,
2000,0.77,Percent,group A Streptococcus,Emm Types,emm 59,
2000,0.26,Percent,group A Streptococcus,Emm Types,emm 60,
2000,3.22,Percent,group A Streptococcus,Emm Types,emm 77,
2000,0.52,Percent,group A Streptococcus,Emm Types,emm 81,
2000,6.44,Percent,group A Streptococcus,Emm Types,emm 82,
2000,1.29,Percent,group A Streptococcus,Emm Types,emm 83,
2000,4.9,Percent,group A Streptococcus,Emm Types,emm 89,
2000,0.26,Percent,group A Streptococcus,Emm Types,emm 92,
2001,38.12,Percent,group A Streptococcus,Emm Types,Other,
2001,21.31,Percent,group A Streptococcus,Emm Types,emm 1,
2001,2.36,Percent,group A Streptococcus,Emm Types,emm 11,
2001,8.99,Percent,group A Streptococcus,Emm Types,emm 12,
2001,9.74,Percent,group A Streptococcus,Emm Types,emm 28,
2001,0.54,Percent,group A Streptococcus,Emm Types,emm 43,
2001,2.57,Percent,group A Streptococcus,Emm Types,emm 49,
2001,0.43,Percent,group A Streptococcus,Emm Types,emm 59,
2001,2.78,Percent,group A Streptococcus,Emm Types,emm 77,
2001,0.54,Percent,group A Streptococcus,Emm Types,emm 81,
2001,3.32,Percent,group A Streptococcus,Emm Types,emm 82,
2001,1.82,Percent,group A Streptococcus,Emm Types,emm 83,
2001,6.75,Percent,group A Streptococcus,Emm Types,emm 89,
2001,0.75,Percent,group A Streptococcus,Emm Types,emm 92,
2002,36.3,Percent,group A Streptococcus,Emm Types,Other,
2002,23.89,Percent,group A Streptococcus,Emm Types,emm 1,
2002,2.11,Percent,group A Streptococcus,Emm Types,emm 11,
2002,10.07,Percent,group A Streptococcus,Emm Types,emm 12,
2002,11.01,Percent,group A Streptococcus,Emm Types,emm 28,
2002,0.59,Percent,group A Streptococcus,Emm Types,emm 43,
2002,1.76,Percent,group A Streptococcus,Emm Types,emm 49,
2002,0.23,Percent,group A Streptococcus,Emm Types,emm 59,
2002,0.35,Percent,group A Streptococcus,Emm Types,emm 60,
2002,3.16,Percent,group A Streptococcus,Emm Types,emm 77,
2002,1.17,Percent,group A Streptococcus,Emm Types,emm 81,
2002,2.46,Percent,group A Streptococcus,Emm Types,emm 82,
2002,0.35,Percent,group A Streptococcus,Emm Types,emm 83,
2002,5.62,Percent,group A Streptococcus,Emm Types,emm 89,
2002,0.94,Percent,group A Streptococcus,Emm Types,emm 92,
2003,42.03,Percent,group A Streptococcus,Emm Types,Other,
2003,23.13,Percent,group A Streptococcus,Emm Types,emm 1,
2003,2.11,Percent,group A Streptococcus,Emm Types,emm 11,
2003,8.83,Percent,group A Streptococcus,Emm Types,emm 12,
2003,8.16,Percent,group A Streptococcus,Emm Types,emm 28,
2003,0.1,Percent,group A Streptococcus,Emm Types,emm 43,
2003,2.88,Percent,group A Streptococcus,Emm Types,emm 49,
2003,0.19,Percent,group A Streptococcus,Emm Types,emm 59,
2003,0.1,Percent,group A Streptococcus,Emm Types,emm 60,
2003,2.59,Percent,group A Streptococcus,Emm Types,emm 77,
2003,0.19,Percent,group A Streptococcus,Emm Types,emm 81,
2003,1.54,Percent,group A Streptococcus,Emm Types,emm 82,
2003,0.48,Percent,group A Streptococcus,Emm Types,emm 83,
2003,5.85,Percent,group A Streptococcus,Emm Types,emm 89,
2003,1.82,Percent,group A Streptococcus,Emm Types,emm 92,
2004,46.2,Percent,group A Streptococcus,Emm Types,Other,
2004,22.14,Percent,group A Streptococcus,Emm Types,emm 1,
2004,3.09,Percent,group A Streptococcus,Emm Types,emm 11,
2004,7.21,Percent,group A Streptococcus,Emm Types,emm 12,
2004,8.49,Percent,group A Streptococcus,Emm Types,emm 28,
2004,0.13,Percent,group A Streptococcus,Emm Types,emm 43,
2004,2.57,Percent,group A Streptococcus,Emm Types,emm 49,
2004,1.67,Percent,group A Streptococcus,Emm Types,emm 77,
2004,0.13,Percent,group A Streptococcus,Emm Types,emm 81,
2004,1.29,Percent,group A Streptococcus,Emm Types,emm 82,
2004,1.16,Percent,group A Streptococcus,Emm Types,emm 83,
2004,4.63,Percent,group A Streptococcus,Emm Types,emm 89,
2004,1.29,Percent,group A Streptococcus,Emm Types,emm 92,
2005,48.77,Percent,group A Streptococcus,Emm Types,Other,
2005,17.81,Percent,group A Streptococcus,Emm Types,emm 1,
2005,2.46,Percent,group A Streptococcus,Emm Types,emm 11,
2005,7.25,Percent,group A Streptococcus,Emm Types,emm 12,
2005,8.85,Percent,group A Streptococcus,Emm Types,emm 28,
2005,0.12,Percent,group A Streptococcus,Emm Types,emm 43,
2005,2.58,Percent,group A Streptococcus,Emm Types,emm 49,
2005,0.49,Percent,group A Streptococcus,Emm Types,emm 59,
2005,2.46,Percent,group A Streptococcus,Emm Types,emm 77,
2005,0.49,Percent,group A Streptococcus,Emm Types,emm 81,
2005,0.98,Percent,group A Streptococcus,Emm Types,emm 82,
2005,1.84,Percent,group A Streptococcus,Emm Types,emm 83,
2005,4.3,Percent,group A Streptococcus,Emm Types,emm 89,
2005,1.6,Percent,group A Streptococcus,Emm Types,emm 92,
2006,42.37,Percent,group A Streptococcus,Emm Types,Other,
2006,20.7,Percent,group A Streptococcus,Emm Types,emm 1,
2006,2.29,Percent,group A Streptococcus,Emm Types,emm 11,
2006,10.68,Percent,group A Streptococcus,Emm Types,emm 12,
2006,9.04,Percent,group A Streptococcus,Emm Types,emm 28,
2006,0.65,Percent,group A Streptococcus,Emm Types,emm 49,
2006,0.98,Percent,group A Streptococcus,Emm Types,emm 59,
2006,0.22,Percent,group A Streptococcus,Emm Types,emm 60,
2006,3.16,Percent,group A Streptococcus,Emm Types,emm 77,
2006,0.44,Percent,group A Streptococcus,Emm Types,emm 81,
2006,0.44,Percent,group A Streptococcus,Emm Types,emm 82,
2006,4.36,Percent,group A Streptococcus,Emm Types,emm 83,
2006,4.03,Percent,group A Streptococcus,Emm Types,emm 89,
2006,0.65,Percent,group A Streptococcus,Emm Types,emm 92,
2007,38.32,Percent,group A Streptococcus,Emm Types,Other,
2007,25.47,Percent,group A Streptococcus,Emm Types,emm 1,
2007,2.55,Percent,group A Streptococcus,Emm Types,emm 11,
2007,10.85,Percent,group A Streptococcus,Emm Types,emm 12,
2007,8.53,Percent,group A Streptococcus,Emm Types,emm 28,
2007,0.11,Percent,group A Streptococcus,Emm Types,emm 49,
2007,1.22,Percent,group A Streptococcus,Emm Types,emm 59,
2007,0.66,Percent,group A Streptococcus,Emm Types,emm 60,
2007,1.66,Percent,group A Streptococcus,Emm Types,emm 77,
2007,0.66,Percent,group A Streptococcus,Emm Types,emm 81,
2007,0.78,Percent,group A Streptococcus,Emm Types,emm 82,
2007,4.21,Percent,group A Streptococcus,Emm Types,emm 83,
2007,4.21,Percent,group A Streptococcus,Emm Types,emm 89,
2007,0.78,Percent,group A Streptococcus,Emm Types,emm 92,
2008,43.93,Percent,group A Streptococcus,Emm Types,Other,
2008,20.75,Percent,group A Streptococcus,Emm Types,emm 1,
2008,1.99,Percent,group A Streptococcus,Emm Types,emm 11,
2008,9.49,Percent,group A Streptococcus,Emm Types,emm 12,
2008,8.06,Percent,group A Streptococcus,Emm Types,emm 28,
2008,0.33,Percent,group A Streptococcus,Emm Types,emm 43,
2008,0.88,Percent,group A Streptococcus,Emm Types,emm 59,
2008,0.99,Percent,group A Streptococcus,Emm Types,emm 60,
2008,1.77,Percent,group A Streptococcus,Emm Types,emm 77,
2008,0.11,Percent,group A Streptococcus,Emm Types,emm 81,
2008,0.44,Percent,group A Streptococcus,Emm Types,emm 82,
2008,3.64,Percent,group A Streptococcus,Emm Types,emm 83,
2008,7.17,Percent,group A Streptococcus,Emm Types,emm 89,
2008,0.44,Percent,group A Streptococcus,Emm Types,emm 92,
2009,47.24,Percent,group A Streptococcus,Emm Types,Other,
2009,17.7,Percent,group A Streptococcus,Emm Types,emm 1,
2009,4.96,Percent,group A Streptococcus,Emm Types,emm 11,
2009,8.34,Percent,group A Streptococcus,Emm Types,emm 12,
2009,8.23,Percent,group A Streptococcus,Emm Types,emm 28,
2009,0.11,Percent,group A Streptococcus,Emm Types,emm 49,
2009,0.11,Percent,group A Streptococcus,Emm Types,emm 59,
2009,0.23,Percent,group A Streptococcus,Emm Types,emm 60,
2009,1.58,Percent,group A Streptococcus,Emm Types,emm 77,
2009,0.9,Percent,group A Streptococcus,Emm Types,emm 82,
2009,1.92,Percent,group A Streptococcus,Emm Types,emm 83,
2009,8.34,Percent,group A Streptococcus,Emm Types,emm 89,
2009,0.34,Percent,group A Streptococcus,Emm Types,emm 92,
2010,42.24,Percent,group A Streptococcus,Emm Types,Other,
2010,23.71,Percent,group A Streptococcus,Emm Types,emm 1,
2010,3.42,Percent,group A Streptococcus,Emm Types,emm 11,
2010,7.14,Percent,group A Streptococcus,Emm Types,emm 12,
2010,6.83,Percent,group A Streptococcus,Emm Types,emm 28,
2010,0.1,Percent,group A Streptococcus,Emm Types,emm 43,
2010,0.31,Percent,group A Streptococcus,Emm Types,emm 49,
2010,0.21,Percent,group A Streptococcus,Emm Types,emm 59,
2010,0.31,Percent,group A Streptococcus,Emm Types,emm 60,
2010,2.38,Percent,group A Streptococcus,Emm Types,emm 77,
2010,0.41,Percent,group A Streptococcus,Emm Types,emm 81,
2010,3.83,Percent,group A Streptococcus,Emm Types,emm 82,
2010,0.52,Percent,group A Streptococcus,Emm Types,emm 83,
2010,7.56,Percent,group A Streptococcus,Emm Types,emm 89,
2010,0.1,Percent,group A Streptococcus,Emm Types,emm 91,
2010,0.93,Percent,group A Streptococcus,Emm Types,emm 92,
2011,37.06,Percent,group A Streptococcus,Emm Types,Other,
2011,25.25,Percent,group A Streptococcus,Emm Types,emm 1,
2011,2.71,Percent,group A Streptococcus,Emm Types,emm 11,
2011,10.19,Percent,group A Streptococcus,Emm Types,emm 12,
2011,5.23,Percent,group A Streptococcus,Emm Types,emm 28,
2011,0.18,Percent,group A Streptococcus,Emm Types,emm 49,
2011,2.25,Percent,group A Streptococcus,Emm Types,emm 59,
2011,0.09,Percent,group A Streptococcus,Emm Types,emm 60,
2011,1.89,Percent,group A Streptococcus,Emm Types,emm 77,
2011,0.81,Percent,group A Streptococcus,Emm Types,emm 81,
2011,3.7,Percent,group A Streptococcus,Emm Types,emm 82,
2011,0.45,Percent,group A Streptococcus,Emm Types,emm 83,
2011,8.84,Percent,group A Streptococcus,Emm Types,emm 89,
2011,1.35,Percent,group A Streptococcus,Emm Types,emm 92,
2012,36,Percent,group A Streptococcus,Emm Types,Other,
2012,14.94,Percent,group A Streptococcus,Emm Types,emm 1,
2012,2.71,Percent,group A Streptococcus,Emm Types,emm 11,
2012,8.24,Percent,group A Streptococcus,Emm Types,emm 12,
2012,7.29,Percent,group A Streptococcus,Emm Types,emm 28,
2012,0.47,Percent,group A Streptococcus,Emm Types,emm 49,
2012,4.59,Percent,group A Streptococcus,Emm Types,emm 59,
2012,3.65,Percent,group A Streptococcus,Emm Types,emm 77,
2012,1.18,Percent,group A Streptococcus,Emm Types,emm 81,
2012,2.94,Percent,group A Streptococcus,Emm Types,emm 82,
2012,0.12,Percent,group A Streptococcus,Emm Types,emm 83,
2012,14.59,Percent,group A Streptococcus,Emm Types,emm 89,
2012,3.29,Percent,group A Streptococcus,Emm Types,emm 92,
2013,28.06,Percent,group A Streptococcus,Emm Types,Other,
2013,18.99,Percent,group A Streptococcus,Emm Types,emm 1,
2013,3.69,Percent,group A Streptococcus,Emm Types,emm 11,
2013,8.33,Percent,group A Streptococcus,Emm Types,emm 12,
2013,8.33,Percent,group A Streptococcus,Emm Types,emm 28,
2013,0.11,Percent,group A Streptococcus,Emm Types,emm 49,
2013,4.22,Percent,group A Streptococcus,Emm Types,emm 59,
2013,4.43,Percent,group A Streptococcus,Emm Types,emm 77,
2013,1.16,Percent,group A Streptococcus,Emm Types,emm 81,
2013,3.59,Percent,group A Streptococcus,Emm Types,emm 82,
2013,0.21,Percent,group A Streptococcus,Emm Types,emm 83,
2013,14.66,Percent,group A Streptococcus,Emm Types,emm 89,
2013,4.22,Percent,group A Streptococcus,Emm Types,emm 92,
2014,28.19,Percent,group A Streptococcus,Emm Types,Other,
2014,23.52,Percent,group A Streptococcus,Emm Types,emm 1,
2014,2.22,Percent,group A Streptococcus,Emm Types,emm 11,
2014,8.23,Percent,group A Streptococcus,Emm Types,emm 12,
2014,5.78,Percent,group A Streptococcus,Emm Types,emm 28,
2014,0.08,Percent,group A Streptococcus,Emm Types,emm 43,
2014,0.16,Percent,group A Streptococcus,Emm Types,emm 49,
2014,3.8,Percent,group A Streptococcus,Emm Types,emm 59,
2014,0.24,Percent,group A Streptococcus,Emm Types,emm 60,
2014,3.56,Percent,group A Streptococcus,Emm Types,emm 77,
2014,1.9,Percent,group A Streptococcus,Emm Types,emm 81,
2014,2.3,Percent,group A Streptococcus,Emm Types,emm 82,
2014,1.03,Percent,group A Streptococcus,Emm Types,emm 83,
2014,14.49,Percent,group A Streptococcus,Emm Types,emm 89,
2014,0.08,Percent,group A Streptococcus,Emm Types,emm 91,
2014,4.43,Percent,group A Streptococcus,Emm Types,emm 92,
2015,23.38,Percent,group A Streptococcus,Emm Types,Other,
2015,22.02,Percent,group A Streptococcus,Emm Types,emm 1,
2015,3.42,Percent,group A Streptococcus,Emm Types,emm 11,
2015,9.41,Percent,group A Streptococcus,Emm Types,emm 12,
2015,6.49,Percent,group A Streptococcus,Emm Types,emm 28,
2015,1.5,Percent,group A Streptococcus,Emm Types,emm 49,
2015,3.35,Percent,group A Streptococcus,Emm Types,emm 59,
2015,0.36,Percent,group A Streptococcus,Emm Types,emm 60,
2015,3.78,Percent,group A Streptococcus,Emm Types,emm 77,
2015,1.92,Percent,group A Streptococcus,Emm Types,emm 81,
2015,6.91,Percent,group A Streptococcus,Emm Types,emm 82,
2015,1,Percent,group A Streptococcus,Emm Types,emm 83,
2015,12.26,Percent,group A Streptococcus,Emm Types,emm 89,
2015,0.21,Percent,group A Streptococcus,Emm Types,emm 91,
2015,3.99,Percent,group A Streptococcus,Emm Types,emm 92,
2016,31.58,Percent,group A Streptococcus,Emm Types,Other,
2016,14.53,Percent,group A Streptococcus,Emm Types,emm 1,
2016,3.6,Percent,group A Streptococcus,Emm Types,emm 11,
2016,8.35,Percent,group A Streptococcus,Emm Types,emm 12,
2016,5.15,Percent,group A Streptococcus,Emm Types,emm 28,
2016,8.87,Percent,group A Streptococcus,Emm Types,emm 49,
2016,2.8,Percent,group A Streptococcus,Emm Types,emm 59,
2016,0.92,Percent,group A Streptococcus,Emm Types,emm 60,
2016,3.38,Percent,group A Streptococcus,Emm Types,emm 77,
2016,1.26,Percent,group A Streptococcus,Emm Types,emm 81,
2016,5.84,Percent,group A Streptococcus,Emm Types,emm 82,
2016,1.14,Percent,group A Streptococcus,Emm Types,emm 83,
2016,9.5,Percent,group A Streptococcus,Emm Types,emm 89,
2016,0.06,Percent,group A Streptococcus,Emm Types,emm 91,
2016,3.03,Percent,group A Streptococcus,Emm Types,emm 92,
2017,27.06,Percent,group A Streptococcus,Emm Types,Other,
2017,14.46,Percent,group A Streptococcus,Emm Types,emm 1,
2017,4.44,Percent,group A Streptococcus,Emm Types,emm 11,
2017,6.21,Percent,group A Streptococcus,Emm Types,emm 12,
2017,4.58,Percent,group A Streptococcus,Emm Types,emm 28,
2017,0.86,Percent,group A Streptococcus,Emm Types,emm 43,
2017,8.84,Percent,group A Streptococcus,Emm Types,emm 49,
2017,1.72,Percent,group A Streptococcus,Emm Types,emm 59,
2017,1.09,Percent,group A Streptococcus,Emm Types,emm 60,
2017,3.85,Percent,group A Streptococcus,Emm Types,emm 77,
2017,1.27,Percent,group A Streptococcus,Emm Types,emm 81,
2017,5.98,Percent,group A Streptococcus,Emm Types,emm 82,
2017,1.9,Percent,group A Streptococcus,Emm Types,emm 83,
2017,10.43,Percent,group A Streptococcus,Emm Types,emm 89,
2017,0.45,Percent,group A Streptococcus,Emm Types,emm 91,
2017,6.84,Percent,group A Streptococcus,Emm Types,emm 92,
2018,22.89,Percent,group A Streptococcus,Emm Types,Other,
2018,15.25,Percent,group A Streptococcus,Emm Types,emm 1,
2018,4.02,Percent,group A Streptococcus,Emm Types,emm 11,
2018,6.07,Percent,group A Streptococcus,Emm Types,emm 12,
2018,5.33,Percent,group A Streptococcus,Emm Types,emm 28,
2018,2.75,Percent,group A Streptococcus,Emm Types,emm 43,
2018,6.29,Percent,group A Streptococcus,Emm Types,emm 49,
2018,2.84,Percent,group A Streptococcus,Emm Types,emm 59,
2018,0.57,Percent,group A Streptococcus,Emm Types,emm 60,
2018,3.15,Percent,group A Streptococcus,Emm Types,emm 77,
2018,1.44,Percent,group A Streptococcus,Emm Types,emm 81,
2018,6.86,Percent,group A Streptococcus,Emm Types,emm 82,
2018,1.92,Percent,group A Streptococcus,Emm Types,emm 83,
2018,8.52,Percent,group A Streptococcus,Emm Types,emm 89,
2018,1.97,Percent,group A Streptococcus,Emm Types,emm 91,
2018,10.14,Percent,group A Streptococcus,Emm Types,emm 92,
2019,20.92,Percent,group A Streptococcus,Emm Types,Other,
2019,16.58,Percent,group A Streptococcus,Emm Types,emm 1,
2019,4.08,Percent,group A Streptococcus,Emm Types,emm 11,
2019,6.01,Percent,group A Streptococcus,Emm Types,emm 12,
2019,6.62,Percent,group A Streptococcus,Emm Types,emm 28,
2019,1.98,Percent,group A Streptococcus,Emm Types,emm 43,
2019,4.85,Percent,group A Streptococcus,Emm Types,emm 49,
2019,4.98,Percent,group A Streptococcus,Emm Types,emm 59,
2019,2.75,Percent,group A Streptococcus,Emm Types,emm 60,
2019,2.88,Percent,group A Streptococcus,Emm Types,emm 77,
2019,2.62,Percent,group A Streptococcus,Emm Types,emm 81,
2019,6.92,Percent,group A Streptococcus,Emm Types,emm 82,
2019,3.05,Percent,group A Streptococcus,Emm Types,emm 83,
2019,6.44,Percent,group A Streptococcus,Emm Types,emm 89,
2019,2.02,Percent,group A Streptococcus,Emm Types,emm 91,
2019,7.3,Percent,group A Streptococcus,Emm Types,emm 92,
2020,20.3,Percent,group A Streptococcus,Emm Types,Other,
2020,11.09,Percent,group A Streptococcus,Emm Types,emm 1,
2020,4.8,Percent,group A Streptococcus,Emm Types,emm 11,
2020,4.36,Percent,group A Streptococcus,Emm Types,emm 12,
2020,4.25,Percent,group A Streptococcus,Emm Types,emm 28,
2020,2.54,Percent,group A Streptococcus,Emm Types,emm 43,
2020,6.95,Percent,group A Streptococcus,Emm Types,emm 49,
2020,4.69,Percent,group A Streptococcus,Emm Types,emm 59,
2020,4.69,Percent,group A Streptococcus,Emm Types,emm 60,
2020,3.86,Percent,group A Streptococcus,Emm Types,emm 77,
2020,5.46,Percent,group A Streptococcus,Emm Types,emm 81,
2020,7,Percent,group A Streptococcus,Emm Types,emm 82,
2020,4.14,Percent,group A Streptococcus,Emm Types,emm 83,
2020,6.34,Percent,group A Streptococcus,Emm Types,emm 89,
2020,2.87,Percent,group A Streptococcus,Emm Types,emm 91,
2020,6.67,Percent,group A Streptococcus,Emm Types,emm 92,
2021,22.27,Percent,group A Streptococcus,Emm Types,Other,
2021,1.21,Percent,group A Streptococcus,Emm Types,emm 1,
2021,7.41,Percent,group A Streptococcus,Emm Types,emm 11,
2021,1.21,Percent,group A Streptococcus,Emm Types,emm 12,
2021,3.24,Percent,group A Streptococcus,Emm Types,emm 28,
2021,4.17,Percent,group A Streptococcus,Emm Types,emm 43,
2021,15.19,Percent,group A Streptococcus,Emm Types,emm 49,
2021,2.74,Percent,group A Streptococcus,Emm Types,emm 59,
2021,1.48,Percent,group A Streptococcus,Emm Types,emm 60,
2021,7.52,Percent,group A Streptococcus,Emm Types,emm 77,
2021,4.72,Percent,group A Streptococcus,Emm Types,emm 81,
2021,10.37,Percent,group A Streptococcus,Emm Types,emm 82,
2021,3.62,Percent,group A Streptococcus,Emm Types,emm 83,
2021,4.44,Percent,group A Streptococcus,Emm Types,emm 89,
2021,3.07,Percent,group A Streptococcus,Emm Types,emm 91,
2021,7.35,Percent,group A Streptococcus,Emm Types,emm 92,
2022,22.79,Percent,group A Streptococcus,Emm Types,Other,
2022,4.97,Percent,group A Streptococcus,Emm Types,emm 1,
2022,8.79,Percent,group A Streptococcus,Emm Types,emm 11,
2022,6.31,Percent,group A Streptococcus,Emm Types,emm 12,
2022,2.73,Percent,group A Streptococcus,Emm Types,emm 28,
2022,2.85,Percent,group A Streptococcus,Emm Types,emm 43,
2022,12.09,Percent,group A Streptococcus,Emm Types,emm 49,
2022,1.87,Percent,group A Streptococcus,Emm Types,emm 59,
2022,3.3,Percent,group A Streptococcus,Emm Types,emm 60,
2022,9.56,Percent,group A Streptococcus,Emm Types,emm 77,
2022,2.56,Percent,group A Streptococcus,Emm Types,emm 81,
2022,7.33,Percent,group A Streptococcus,Emm Types,emm 82,
2022,2.81,Percent,group A Streptococcus,Emm Types,emm 83,
2022,3.01,Percent,group A Streptococcus,Emm Types,emm 89,
2022,3.34,Percent,group A Streptococcus,Emm Types,emm 91,
2022,5.7,Percent,group A Streptococcus,Emm Types,emm 92,
