YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,Geolocation,Geographic Level,NonWeightedSample,WeightedSample
2017,2017,NE,Nebraska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,4.06,,,3.41,4.82,,30000,31,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-99.5 41.5),,,
2018,2018,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,6.36,,,4.9,8.22,,13000,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-77 38.8999939),,,
2018,2018,PR,Puerto Rico,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Crude Prevalence,20.5,,,18.8,22.4,,297000,72,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-66.56581 18.23),,,
2018,2018,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,Other,All participants,All participants,%,Crude Prevalence,12,,,9.76,14.6,,86000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,OTH,RFAPAR,RFALLPAR2,,,,
2016,2016,SC,South Carolina,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Age-adjusted Prevalence,5.5,,,4.84,6.24,,178000,45,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-81 34),,,
2018,2018,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,5.55,,,5.33,5.78,,7384000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,,,,
2014,2014,PA,Pennsylvania,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,3.98,,,3.37,4.7,,212000,42,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-77.6999512 40.6999817),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,"Hispanic, any race",All participants,All participants,%,Crude Prevalence,5.56,,,4.96,6.24,,1098000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,HISP,RFAPAR,RFALLPAR2,,,,
2017,2017,FL,Florida,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,10.7,,,7.87,14.3,,195000,12,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-81.6999512 28.2999878),,,
2018,2018,AL,Alabama,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,11.3,,,9.15,13.8,,79000,1,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-86.5999756 32.7999878),,,
2017,2017,FL,Florida,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Age-adjusted Prevalence,5.47,,,4.69,6.38,,808000,12,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-81.6999512 28.2999878),,,
2013,2013,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2014,2014,NJ,New Jersey,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,No,%,Age-adjusted Prevalence,3.36,,,2.93,3.84,,199000,34,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFNO,POINT (-74.3999634 40.1999817),,,
2013,2013,NV,Nevada,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Crude Prevalence,1.58,,,0.75,3.33,,1000,32,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-116.699951 39.5),,,
2015,2015,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,7.46,,,4.55,12,,5000,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-77 38.8999939),,,
2013,2013,SD,South Dakota,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Age-adjusted Prevalence,2.52,,,2.03,3.13,,15000,46,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-100.199951 44.5),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,5.82,,,5.55,6.11,,3085000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GF,ALLRACE,RFAPAR,RFALLPAR2,,,,
2013,2013,PR,Puerto Rico,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,No,%,Crude Prevalence,21.2,,,19.9,22.6,,532000,72,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFNO,POINT (-66.56581 18.23),,,
2014,2014,SC,South Carolina,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Crude Prevalence,7.03,,,6.16,8.01,,109000,45,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-81 34),,,
2013,2013,NE,Nebraska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,31,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-99.5 41.5),,,
2017,2017,MI,Michigan,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,2.88,,,2.2,3.77,,77000,26,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-84.8999634 43),,,
2016,2016,VT,Vermont,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,50,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-72.6999512 44.5),,,
2016,2016,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,Other,All participants,All participants,%,Crude Prevalence,7.81,,,6.4,9.5,,146000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,OTH,RFAPAR,RFALLPAR2,,,,
2016,2016,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,6.51,,,5.29,8,,131000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-75.1999512 43),,,
2018,2018,CA,California,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,7.97,,,6.18,10.2,,351000,6,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-120 37),,,
2013,2013,LA,Louisiana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,8.5,,,6.44,11.1,,63000,22,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-92.5 31),,,
2017,2017,OR,Oregon,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,9.26,,,6.73,12.6,,48000,41,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-120.5 44),,,
2017,2017,IA,Iowa,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,6.61,,,4.11,10.5,,17000,19,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-93.5 42.25),,,
2014,2014,TX,Texas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Age-adjusted Prevalence,4.63,,,3.82,5.6,,411000,48,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-99 31.5),,,
2015,2015,UT,Utah,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,49,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-111.5 39.2999878),,,
2014,2014,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Crude Prevalence,3.42,,,2.84,4.11,,451000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-75.1999512 43),,,
2013,2013,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,Female,All races,All participants,All participants,%,Crude Prevalence,3.14,,,2.88,3.42,,1412000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GF,ALLRACE,RFAPAR,RFALLPAR2,,,,
2017,2017,CT,Connecticut,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",All participants,All participants,%,Age-adjusted Prevalence,9.92,,,7.6,12.9,,35000,9,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFAPAR,RFALLPAR2,POINT (-72.75 41.5999756),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",Smoking,No,%,Crude Prevalence,5.81,,,5.38,6.27,,2027000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFSM,RFNO,,,,
2013,2013,MS,Mississippi,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Crude Prevalence,7.29,,,6.43,8.27,,140000,28,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-89.5999756 32.5999756),,,
2014,2014,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,Smoking,No,%,Crude Prevalence,6.04,,,5.11,7.13,,215000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFSM,RFNO,,,,
2013,2013,CT,Connecticut,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,0.22,,,0.03,1.55,,0,9,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-72.75 41.5999756),,,
2018,2018,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Crude Prevalence,7.31,,,6.51,8.21,,363000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,,,,
2018,2018,AZ,Arizona,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,5.06,,,4.06,6.29,,140000,4,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-111.5 34.5),,,
2015,2015,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",All participants,All participants,%,Age-adjusted Prevalence,5.14,,,3.84,6.83,,8000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2016,2016,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,North American Native,All participants,All participants,%,Crude Prevalence,8.76,,,6.74,11.3,,29000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,AIAN,RFAPAR,RFALLPAR2,,,,
2017,2017,LA,Louisiana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Crude Prevalence,14.9,,,8.83,24.1,,7000,22,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-92.5 31),,,
2016,2016,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Crude Prevalence,11.1,,,10.5,11.7,,2962000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,,,,
2017,2017,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,2.75,,,2.23,3.4,,23000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2018,2018,VT,Vermont,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,50,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-72.6999512 44.5),,,
2013,2013,OH,Ohio,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Crude Prevalence,5.15,,,4.4,6.03,,231000,39,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-82.6999512 40.1999817),,,
2014,2014,WV,West Virginia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,54,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-81 38.5),,,
2017,2017,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,6.91,,,6.6,7.23,,3518000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,,,,
2016,2016,WY,Wyoming,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,56,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-107.199951 43),,,
2014,2014,KY,Kentucky,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,3.79,,,2.53,5.64,,45000,21,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-84.2999878 37.5999756),,,
2013,2013,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,5.45,,,4.91,6.04,,22000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2014,2014,AK,Alaska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,2,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-152 65),,,
2016,2016,IA,Iowa,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Crude Prevalence,2.33,,,1.95,2.78,,48000,19,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-93.5 42.25),,,
2016,2016,AZ,Arizona,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Crude Prevalence,2.36,,,1.5,3.68,,46000,4,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-111.5 34.5),,,
2013,2013,AK,Alaska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,2,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-152 65),,,
2014,2014,PA,Pennsylvania,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,2.03,,,1.4,2.94,,69000,42,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-77.6999512 40.6999817),,,
2013,2013,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,8.44,,,6.7,10.6,,166000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFDM,RFYES,,,,
2014,2014,DE,Delaware,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Crude Prevalence,4.44,,,3.47,5.66,,14000,10,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-75.5 39),,,
2013,2013,ME,Maine,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Age-adjusted Prevalence,3.15,,,2.4,4.12,,17000,23,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-69.0999756 45.1999817),,,
2018,2018,OK,Oklahoma,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Crude Prevalence,10.3,,,8.11,13,,58000,40,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-97.3999634 35.5999756),,,
2018,2018,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Crude Prevalence,8.04,,,6.69,9.64,,18000,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-77 38.8999939),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,"Hispanic, any race",All participants,All participants,%,Age-adjusted Prevalence,12.5,,,11,14.1,,482000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,HISP,RFAPAR,RFALLPAR2,,,,
2018,2018,CA,California,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Crude Prevalence,4.12,,,3.6,4.7,,1078000,6,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-120 37),,,
2018,2018,MI,Michigan,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,3.61,,,3.1,4.2,,220000,26,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-84.8999634 43),,,
2015,2015,CT,Connecticut,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Crude Prevalence,7.37,,,5.7,9.48,,19000,9,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-72.75 41.5999756),,,
2017,2017,ND,North Dakota,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Crude Prevalence,8.2,,,4.5,14.5,,2000,38,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-100.5 47.5),,,
2014,2014,KY,Kentucky,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,21,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-84.2999878 37.5999756),,,
2017,2017,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Age-adjusted Prevalence,3.47,,,3.04,3.96,,457000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-75.1999512 43),,,
2014,2014,WI,Wisconsin,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,0,,,,,,0,55,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-89.6999512 44.75),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Crude Prevalence,6.73,,,6.28,7.22,,1871000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,,,,
