Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2016,1.45,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2016,0.14,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2016,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2016,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2016,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2016,0.09,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2016,0.25,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2015,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2015,0.45,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2015,1.41,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2015,0.14,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2015,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2015,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2015,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2015,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2015,0.23,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2014,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2014,0.42,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2014,1.17,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2014,0.11,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2014,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2014,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2014,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2014,0.06,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2014,0.25,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2013,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2013,0.46,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2013,1.25,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2013,0.1,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2013,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2013,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2013,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2013,0.09,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2013,0.28,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2012,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2012,0.45,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2012,1.16,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2012,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2012,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2012,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2012,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2012,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2012,0.29,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2011,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2011,0.41,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2011,1.17,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2011,0.06,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2011,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2011,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2011,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2011,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2011,0.27,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2010,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2010,0.47,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2010,1.11,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2010,0.09,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2010,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2010,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2010,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2010,0.07,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2010,0.31,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2009,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2009,0.41,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2009,1.17,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2009,0.07,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2009,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2009,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2009,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2009,0.07,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2009,0.27,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2008,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2008,0.42,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2008,1.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2008,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2008,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2008,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2008,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2008,0.1,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2008,0.27,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2007,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2007,0.43,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2007,1.07,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2007,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2007,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2007,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2007,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2007,0.1,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2007,0.28,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2006,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2006,0.39,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2006,1.12,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2006,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2006,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2006,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2006,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2006,0.07,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2006,0.28,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2005,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2005,0.39,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2005,0.95,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2005,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2005,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2005,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2005,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2005,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2005,0.27,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2004,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2004,0.37,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2004,0.97,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2004,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2004,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2004,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2004,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2004,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2004,0.23,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2003,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2003,0.31,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2003,0.91,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2003,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2003,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2003,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2003,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2003,0.07,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2003,0.24,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2002,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2002,0.46,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2002,0.82,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2002,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2002,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2002,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2002,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2002,0.11,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2002,0.3,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2001,0.06,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2001,0.34,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2001,0.93,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2001,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2001,0.06,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2001,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2001,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2001,0.06,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2001,0.26,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2000,0.14,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2000,0.31,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2000,0.76,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2000,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2000,0.14,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2000,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2000,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2000,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2000,0.21,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
1999,0.13,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
1999,0.21,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
1999,0.95,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
1999,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
1999,0.13,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
1999,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
1999,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
1999,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
1999,0.16,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
1998,0.17,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
1998,0.38,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
1998,0.85,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
1998,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
1998,0.17,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
1998,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
1998,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
1998,0.06,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
1998,0.27,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
1997,0.3,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
1997,0.38,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
1997,0.54,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
1997,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
1997,0.3,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
1997,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
1997,0.01,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
1997,0.06,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
1997,0.28,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2022,2.31,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,<1 year old,Hia
2022,0.36,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,1-4 years old,Hia
2022,0.04,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,5-17 years old,Hia
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,18-34 years old,Hia
2022,0.08,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,35-49 years old,Hia
2022,0.2,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,50-64 years old,Hia
2022,0.2,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,≥65 years old,Hia
2022,0.36,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,<1 year old,Hib
2022,0.09,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,1-4 years old,Hib
2022,0.01,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,5-17 years old,Hib
2022,0.01,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,18-34 years old,Hib
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,35-49 years old,Hib
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,50-64 years old,Hib
2022,0.04,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,≥65 years old,Hib
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,<1 year old,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,1-4 years old,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,5-17 years old,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,18-34 years old,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,35-49 years old,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,50-64 years old,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,≥65 years old,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,<1 year old,Hid
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,1-4 years old,Hid
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,5-17 years old,Hid
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,18-34 years old,Hid
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,35-49 years old,Hid
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,50-64 years old,Hid
2022,0,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,≥65 years old,Hid
2022,0.08,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,<1 year old,Hie
2022,0.01,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,1-4 years old,Hie
2022,0.01,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,5-17 years old,Hie
2022,0.01,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,18-34 years old,Hie
2022,0.02,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,35-49 years old,Hie
2022,0.09,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,50-64 years old,Hie
2022,0.24,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,≥65 years old,Hie
2022,0.28,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,<1 year old,Hif
2022,0.17,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,1-4 years old,Hif
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,5-17 years old,Hif
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,18-34 years old,Hif
2022,0.07,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,35-49 years old,Hif
2022,0.29,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,50-64 years old,Hif
2022,0.52,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,≥65 years old,Hif
2022,4.35,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,<1 year old,Non-typeable
2022,0.73,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,1-4 years old,Non-typeable
2022,0.2,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,5-17 years old,Non-typeable
2022,0.51,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,18-34 years old,Non-typeable
2022,0.7,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,35-49 years old,Non-typeable
2022,1.21,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,50-64 years old,Non-typeable
2022,3.68,"Per 100,000 population",Haemophilus influenzae,Age and Serotypes,≥65 years old,Non-typeable
